PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue
1125,4,Complete,257,1626,2,2013-11-08 00:00:00.000,2013-11-17 00:00:00.000,7132.125,570.57,178.3031,7880.9981
1126,4,Complete,261,1542,2,2013-11-08 00:00:00.000,2013-11-17 00:00:00.000,28343.7,2267.496,708.5925,31319.7885
1127,4,Complete,251,1610,4,2013-11-08 00:00:00.000,2013-11-17 00:00:00.000,22516.725,1801.338,562.9181,24880.9811
1128,4,Complete,253,1638,5,2013-11-08 00:00:00.000,2013-11-17 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
1129,4,Complete,255,1582,4,2013-11-08 00:00:00.000,2013-11-17 00:00:00.000,662.6655,53.0132,16.5666,732.2453
1130,4,Complete,256,1510,5,2013-11-08 00:00:00.000,2013-11-17 00:00:00.000,143.0415,11.4433,3.576,158.0608
1131,4,Complete,259,1526,2,2013-11-08 00:00:00.000,2013-11-17 00:00:00.000,28199.325,2255.946,704.9831,31160.2541
1132,4,Complete,260,1644,1,2013-11-08 00:00:00.000,2013-11-17 00:00:00.000,3713.325,297.066,92.8331,4103.2241
4009,9,Approved,261,1546,3,2013-11-09 00:00:00.000,2013-12-04 00:00:00.000,14915,1193.2,298.3,16406.5
4010,7,Approved,260,1574,3,2013-11-09 00:00:00.000,2013-12-04 00:00:00.000,37760,3020.8,755.2,41536
1133,4,Complete,250,1680,5,2013-11-11 00:00:00.000,2013-11-20 00:00:00.000,63831.075,5106.486,1595.7769,70533.3379
1134,4,Complete,254,1584,5,2013-11-11 00:00:00.000,2013-11-20 00:00:00.000,6540.66,523.2528,163.5165,7227.4293
1135,4,Complete,257,1620,5,2013-11-11 00:00:00.000,2013-11-20 00:00:00.000,5711.475,456.918,142.7869,6311.1799
1136,4,Complete,261,1666,4,2013-11-11 00:00:00.000,2013-11-20 00:00:00.000,540.8865,43.2709,13.5222,597.6796
1137,4,Complete,251,1592,2,2013-11-11 00:00:00.000,2013-11-20 00:00:00.000,97.965,7.8372,2.4491,108.2513
1138,4,Complete,253,1618,4,2013-11-11 00:00:00.000,2013-11-20 00:00:00.000,114.471,9.1577,2.8618,126.4905
1139,4,Complete,255,1612,4,2013-11-11 00:00:00.000,2013-11-20 00:00:00.000,132.6465,10.6117,3.3162,146.5744
1140,5,Complete,256,1586,5,2013-11-11 00:00:00.000,2013-11-20 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
1141,4,Complete,259,1500,1,2013-11-11 00:00:00.000,2013-11-20 00:00:00.000,418.95,33.516,10.4738,462.9398
1142,4,Complete,260,1656,4,2013-11-11 00:00:00.000,2013-11-20 00:00:00.000,272.4435,21.7955,6.8111,301.0501
1143,4,Complete,258,1572,1,2013-11-11 00:00:00.000,2013-11-20 00:00:00.000,461.79,36.9432,11.5448,510.278
1144,4,Complete,254,1562,4,2013-11-11 00:00:00.000,2013-11-20 00:00:00.000,259.8435,20.7875,6.4961,287.1271
1145,4,Complete,257,1662,2,2013-11-11 00:00:00.000,2013-11-20 00:00:00.000,37.0755,2.966,0.9269,40.9684
1146,4,Complete,261,1682,4,2013-11-11 00:00:00.000,2013-11-20 00:00:00.000,21558.075,1724.646,538.9519,23821.6729
1147,4,Complete,251,1686,4,2013-11-11 00:00:00.000,2013-11-20 00:00:00.000,663.6735,53.0939,16.5918,733.3592
1148,4,Complete,253,1684,5,2013-11-11 00:00:00.000,2013-11-20 00:00:00.000,86220.75,6897.66,2155.5188,95273.9288
1149,4,Complete,255,1534,4,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,602.2485,48.1799,15.0562,665.4846
1150,4,Complete,256,1614,4,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,409.5,32.76,10.2375,452.4975
1151,4,Complete,252,1588,5,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,40471.2,3237.696,1011.78,44720.676
1152,4,Complete,260,1622,4,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,253.323,20.2658,6.3331,279.9219
1153,4,Complete,258,1632,5,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,62092.8,4967.424,1552.32,68612.544
1154,4,Complete,254,1608,5,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,5948.25,475.86,148.7063,6572.8163
1155,4,Complete,257,1576,5,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,91117.95,7289.436,2277.9488,100685.3348
1156,4,Complete,261,1590,1,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,525,42,13.125,580.125
1157,4,Complete,250,1514,5,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,2003.6835,160.2947,50.0921,2214.0703
1158,4,Complete,253,1498,4,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,26455.275,2116.422,661.3819,29233.0789
1159,5,Complete,255,1674,2,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,944.37,75.5496,23.6093,1043.5289
1160,4,Complete,256,1652,4,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,48186.6,3854.928,1204.665,53246.193
1161,4,Complete,259,1578,5,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,26720.925,2137.674,668.0231,29526.6221
1162,4,Complete,260,1538,5,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,37843.575,3027.486,946.0894,41817.1504
1163,4,Complete,258,1556,4,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,25531.275,2042.502,638.2819,28212.0589
1164,4,Complete,254,1554,5,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,278.838,22.307,6.971,308.116
1165,4,Complete,252,1688,4,2013-11-13 00:00:00.000,2013-11-22 00:00:00.000,125.748,10.0598,3.1437,138.9515
1166,4,Complete,261,1580,5,2013-11-13 00:00:00.000,2013-11-22 00:00:00.000,150.7905,12.0632,3.7698,166.6235
1167,4,Complete,251,1496,4,2013-11-13 00:00:00.000,2013-11-22 00:00:00.000,751.59,60.1272,18.7898,830.507
1168,6,Complete,253,1494,2,2013-11-13 00:00:00.000,2013-11-22 00:00:00.000,8847.3,707.784,221.1825,9776.2665
1169,4,Complete,255,1650,5,2013-11-13 00:00:00.000,2013-11-22 00:00:00.000,171.0765,13.6861,4.2769,189.0395
1170,4,Complete,256,1654,4,2013-11-13 00:00:00.000,2013-11-22 00:00:00.000,20397.3,1631.784,509.9325,22539.0165
1171,4,Complete,259,1664,3,2013-11-13 00:00:00.000,2013-11-22 00:00:00.000,14628.075,1170.246,365.7019,16164.0229
1172,4,Complete,260,1678,3,2013-11-13 00:00:00.000,2013-11-22 00:00:00.000,33350.625,2668.05,833.7656,36852.4406
1173,4,Complete,258,1616,4,2013-11-13 00:00:00.000,2013-11-22 00:00:00.000,339.255,27.1404,8.4814,374.8768
1174,4,Complete,254,1492,5,2013-11-13 00:00:00.000,2013-11-22 00:00:00.000,278.838,22.307,6.971,308.116
1175,4,Complete,257,1602,5,2013-11-13 00:00:00.000,2013-11-22 00:00:00.000,1796.0355,143.6828,44.9009,1984.6192
1176,4,Complete,261,1540,4,2013-11-13 00:00:00.000,2013-11-22 00:00:00.000,484.407,38.7526,12.1102,535.2698
1177,4,Complete,251,1628,5,2013-11-15 00:00:00.000,2013-11-24 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
1178,4,Complete,253,1604,4,2013-11-15 00:00:00.000,2013-11-24 00:00:00.000,1839.5055,147.1604,45.9876,2032.6535
1179,4,Complete,255,1690,5,2013-11-15 00:00:00.000,2013-11-24 00:00:00.000,146.286,11.7029,3.6572,161.6461
1180,4,Complete,256,1566,5,2013-11-15 00:00:00.000,2013-11-24 00:00:00.000,102.564,8.2051,2.5641,113.3332
1181,4,Complete,259,1698,5,2013-11-15 00:00:00.000,2013-11-24 00:00:00.000,150.7905,12.0632,3.7698,166.6235
1182,4,Complete,260,1560,5,2013-11-15 00:00:00.000,2013-11-24 00:00:00.000,13669.425,1093.554,341.7356,15104.7146
1183,4,Complete,258,1692,5,2013-11-15 00:00:00.000,2013-11-24 00:00:00.000,9948.33,795.8664,248.7083,10992.9047
1184,4,Complete,254,1696,2,2013-11-15 00:00:00.000,2013-11-24 00:00:00.000,28343.7,2267.496,708.5925,31319.7885
1185,4,Complete,257,1504,1,2013-11-15 00:00:00.000,2013-11-24 00:00:00.000,551.88,44.1504,13.797,609.8274
1186,4,Complete,261,1544,1,2013-11-15 00:00:00.000,2013-11-24 00:00:00.000,6987.75,559.02,174.6938,7721.4638
1187,4,Complete,251,1530,2,2013-11-15 00:00:00.000,2013-11-24 00:00:00.000,28072.275,2245.782,701.8069,31019.8639
1188,4,Complete,253,1508,1,2013-11-15 00:00:00.000,2013-11-24 00:00:00.000,37312.275,2984.982,932.8069,41230.0639
1189,4,Complete,252,1694,1,2013-11-18 00:00:00.000,2013-11-27 00:00:00.000,7623,609.84,190.575,8423.415
1190,4,Complete,256,1624,2,2013-11-18 00:00:00.000,2013-11-27 00:00:00.000,28297.5,2263.8,707.4375,31268.7375
1191,4,Complete,259,1548,2,2013-11-18 00:00:00.000,2013-11-27 00:00:00.000,59.9445,4.7956,1.4986,66.2387
1192,4,Complete,260,1598,4,2013-11-18 00:00:00.000,2013-11-27 00:00:00.000,117.432,9.3946,2.9358,129.7624
1193,4,Complete,258,1658,5,2013-11-18 00:00:00.000,2013-11-27 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
1194,5,Complete,254,1536,4,2013-11-18 00:00:00.000,2013-11-27 00:00:00.000,247.2435,19.7795,6.1811,273.2041
1195,4,Complete,257,1568,2,2013-11-18 00:00:00.000,2013-11-27 00:00:00.000,49376.25,3950.1,1234.4063,54560.7563
1196,4,Complete,261,1648,5,2013-11-18 00:00:00.000,2013-11-27 00:00:00.000,142.4115,11.3929,3.5603,157.3647
1197,4,Complete,251,1646,2,2013-11-18 00:00:00.000,2013-11-27 00:00:00.000,48030.675,3842.454,1200.7669,53073.8959
1198,4,Complete,253,1672,4,2013-11-18 00:00:00.000,2013-11-27 00:00:00.000,51113.748,4089.0998,1277.8437,56480.6915
1199,4,Complete,255,1600,1,2013-11-18 00:00:00.000,2013-11-27 00:00:00.000,1276.275,102.102,31.9069,1410.2839
1200,4,Complete,252,1522,1,2013-11-18 00:00:00.000,2013-11-27 00:00:00.000,2003.925,160.314,50.0981,2214.3371
1201,4,Complete,259,1570,4,2013-11-19 00:00:00.000,2013-11-28 00:00:00.000,22516.725,1801.338,562.9181,24880.9811
1202,4,Complete,260,1516,1,2013-11-19 00:00:00.000,2013-11-28 00:00:00.000,454.86,36.3888,11.3715,502.6203
1203,4,Complete,258,1506,5,2013-11-19 00:00:00.000,2013-11-28 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
1204,4,Rejected,250,1626,2,2013-11-19 00:00:00.000,2013-11-28 00:00:00.000,7132.125,570.57,178.3031,7880.9981
1205,4,Complete,257,1542,2,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,28343.7,2267.496,708.5925,31319.7885
1206,4,Complete,261,1610,4,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,22516.725,1801.338,562.9181,24880.9811
1207,4,Complete,251,1638,5,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
1208,4,Complete,253,1582,4,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,625.086,50.0069,15.6272,690.7201
1209,4,Complete,255,1510,5,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,143.0415,11.4433,3.576,158.0608
1210,4,Complete,256,1526,2,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,28199.325,2255.946,704.9831,31160.2541
1211,4,Complete,259,1644,1,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,3713.325,297.066,92.8331,4103.2241
1212,4,Complete,260,1680,5,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
1213,4,Complete,258,1584,5,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,9799.65,783.972,244.9913,10828.6133
1214,4,Complete,254,1620,5,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,5711.475,456.918,142.7869,6311.1799
1215,4,Complete,257,1666,4,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,1099.035,87.9228,27.4759,1214.4337
1216,4,Complete,261,1592,2,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,97.965,7.8372,2.4491,108.2513
1217,4,Complete,251,1618,4,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,114.471,9.1577,2.8618,126.4905
1218,5,Complete,253,1612,4,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,132.6465,10.6117,3.3162,146.5744
1219,4,Complete,255,1586,5,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
1220,4,Complete,256,1500,1,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,418.95,33.516,10.4738,462.9398
1221,4,Complete,259,1656,4,2013-11-21 00:00:00.000,2013-11-30 00:00:00.000,513.1665,41.0533,12.8292,567.049
1222,4,Complete,250,1572,1,2013-11-21 00:00:00.000,2013-11-30 00:00:00.000,461.79,36.9432,11.5448,510.278
1223,4,Complete,258,1562,4,2013-11-21 00:00:00.000,2013-11-30 00:00:00.000,364.455,29.1564,9.1114,402.7228
1224,4,Complete,254,1662,2,2013-11-21 00:00:00.000,2013-11-30 00:00:00.000,37.0755,2.966,0.9269,40.9684
1225,4,Complete,257,1682,4,2013-11-22 00:00:00.000,2013-12-01 00:00:00.000,21558.075,1724.646,538.9519,23821.6729
1226,4,Complete,261,1686,4,2013-11-22 00:00:00.000,2013-12-01 00:00:00.000,507.087,40.567,12.6772,560.3312
1227,4,Complete,251,1684,5,2013-11-22 00:00:00.000,2013-12-01 00:00:00.000,86220.75,6897.66,2155.5188,95273.9288
1228,4,Complete,253,1534,4,2013-11-22 00:00:00.000,2013-12-01 00:00:00.000,111.5415,8.9233,2.7885,123.2533
1229,4,Complete,255,1614,4,2013-11-22 00:00:00.000,2013-12-01 00:00:00.000,390.6,31.248,9.765,431.613
1230,4,Complete,256,1588,5,2013-11-22 00:00:00.000,2013-12-01 00:00:00.000,40471.2,3237.696,1011.78,44720.676
1231,4,Complete,259,1622,4,2013-11-22 00:00:00.000,2013-12-01 00:00:00.000,136.332,10.9066,3.4083,150.6469
1232,4,Complete,260,1632,5,2013-11-22 00:00:00.000,2013-12-01 00:00:00.000,38421.075,3073.686,960.5269,42455.2879
1233,4,Complete,250,1608,5,2013-11-22 00:00:00.000,2013-12-01 00:00:00.000,5948.25,475.86,148.7063,6572.8163
1234,4,Complete,254,1576,5,2013-11-22 00:00:00.000,2013-12-01 00:00:00.000,91117.95,7289.436,2277.9488,100685.3348
1235,4,Complete,257,1590,1,2013-11-22 00:00:00.000,2013-12-01 00:00:00.000,525,42,13.125,580.125
1236,4,Complete,261,1514,5,2013-11-22 00:00:00.000,2013-12-01 00:00:00.000,2003.6835,160.2947,50.0921,2214.0703
1237,4,Complete,251,1498,4,2013-11-22 00:00:00.000,2013-12-01 00:00:00.000,26455.275,2116.422,661.3819,29233.0789
1238,4,Complete,253,1674,2,2013-11-22 00:00:00.000,2013-12-01 00:00:00.000,944.37,75.5496,23.6093,1043.5289
1239,4,Complete,255,1652,1,2013-11-22 00:00:00.000,2013-12-01 00:00:00.000,3401.475,272.118,85.0369,3758.6299
1240,4,Complete,256,1578,3,2013-11-22 00:00:00.000,2013-12-01 00:00:00.000,62843.55,5027.484,1571.0888,69442.1228
1241,4,Complete,259,1538,5,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,37843.575,3027.486,946.0894,41817.1504
1242,4,Complete,260,1556,4,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,25531.275,2042.502,638.2819,28212.0589
1243,4,Complete,258,1554,5,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,415.3275,33.2262,10.3832,458.9369
1244,4,Complete,254,1688,4,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,125.748,10.0598,3.1437,138.9515
1245,6,Complete,257,1580,5,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,150.7905,12.0632,3.7698,166.6235
1246,4,Complete,261,1496,4,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,347.445,27.7956,8.6861,383.9267
1247,4,Complete,251,1494,2,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,8847.3,707.784,221.1825,9776.2665
1248,4,Complete,253,1650,5,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,171.0765,13.6861,4.2769,189.0395
1249,4,Complete,255,1654,4,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,20397.3,1631.784,509.9325,22539.0165
1250,5,Complete,256,1664,3,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,14628.075,1170.246,365.7019,16164.0229
1251,4,Complete,252,1678,4,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,25334.925,2026.794,633.3731,27995.0921
1252,4,Complete,260,1616,4,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,260.1585,20.8127,6.504,287.4752
1253,4,Complete,258,1492,5,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,415.3275,33.2262,10.3832,458.9369
1254,4,Complete,254,1602,5,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,270.8055,21.6644,6.7701,299.24
1255,4,Complete,257,1540,4,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,3052.5075,244.2006,76.3127,3373.0208
1256,4,Complete,261,1628,5,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
1257,4,Complete,250,1604,4,2013-11-26 00:00:00.000,2013-12-05 00:00:00.000,1839.5055,147.1604,45.9876,2032.6535
1258,4,Complete,253,1690,5,2013-11-26 00:00:00.000,2013-12-05 00:00:00.000,146.286,11.7029,3.6572,161.6461
1259,4,Complete,255,1566,5,2013-11-26 00:00:00.000,2013-12-05 00:00:00.000,102.564,8.2051,2.5641,113.3332
1260,4,Complete,256,1698,5,2013-11-26 00:00:00.000,2013-12-05 00:00:00.000,150.7905,12.0632,3.7698,166.6235
1261,4,Complete,259,1560,5,2013-11-26 00:00:00.000,2013-12-05 00:00:00.000,13669.425,1093.554,341.7356,15104.7146
1262,4,Complete,260,1692,5,2013-11-26 00:00:00.000,2013-12-05 00:00:00.000,6444.9,515.592,161.1225,7121.6145
1263,4,Complete,258,1696,4,2013-11-26 00:00:00.000,2013-12-05 00:00:00.000,50860.425,4068.834,1271.5106,56200.7696
1264,4,Complete,254,1504,1,2013-11-26 00:00:00.000,2013-12-05 00:00:00.000,551.88,44.1504,13.797,609.8274
1265,4,Complete,252,1544,1,2013-11-27 00:00:00.000,2013-12-06 00:00:00.000,6987.75,559.02,174.6938,7721.4638
1266,4,Complete,261,1530,2,2013-11-27 00:00:00.000,2013-12-06 00:00:00.000,28072.275,2245.782,701.8069,31019.8639
1267,4,Complete,251,1508,1,2013-11-27 00:00:00.000,2013-12-06 00:00:00.000,37312.275,2984.982,932.8069,41230.0639
1268,4,Complete,253,1694,1,2013-11-27 00:00:00.000,2013-12-06 00:00:00.000,7623,609.84,190.575,8423.415
1269,4,Complete,255,1624,2,2013-11-27 00:00:00.000,2013-12-06 00:00:00.000,28297.5,2263.8,707.4375,31268.7375
1270,4,Complete,256,1548,2,2013-11-27 00:00:00.000,2013-12-06 00:00:00.000,59.9445,4.7956,1.4986,66.2387
1271,4,Complete,259,1598,4,2013-11-27 00:00:00.000,2013-12-06 00:00:00.000,487.9665,39.0373,12.1992,539.203
1272,4,Complete,260,1658,5,2013-11-27 00:00:00.000,2013-12-06 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
1273,4,Complete,258,1536,4,2013-11-27 00:00:00.000,2013-12-06 00:00:00.000,345.555,27.6444,8.6389,381.8383
1274,4,Complete,254,1568,2,2013-11-27 00:00:00.000,2013-12-06 00:00:00.000,15153.6,1212.288,378.84,16744.728
1275,4,Complete,257,1648,5,2013-11-27 00:00:00.000,2013-12-06 00:00:00.000,142.4115,11.3929,3.5603,157.3647
1276,4,Complete,261,1646,2,2013-11-27 00:00:00.000,2013-12-06 00:00:00.000,48030.675,3842.454,1200.7669,53073.8959
1277,4,Complete,251,1672,4,2013-11-27 00:00:00.000,2013-12-06 00:00:00.000,823.41,65.8728,20.5853,909.8681
1278,4,Complete,253,1600,1,2013-11-27 00:00:00.000,2013-12-06 00:00:00.000,1276.275,102.102,31.9069,1410.2839
1279,4,Complete,255,1522,1,2013-11-27 00:00:00.000,2013-12-06 00:00:00.000,2003.925,160.314,50.0981,2214.3371
1280,5,Complete,256,1570,2,2013-11-27 00:00:00.000,2013-12-06 00:00:00.000,50860.425,4068.834,1271.5106,56200.7696
1281,4,Complete,259,1516,1,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,454.86,36.3888,11.3715,502.6203
1282,4,Complete,260,1506,5,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
1283,4,Complete,258,1626,2,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,7132.125,570.57,178.3031,7880.9981
1284,4,Complete,254,1542,2,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,28343.7,2267.496,708.5925,31319.7885
1285,4,Complete,257,1610,4,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,22516.725,1801.338,562.9181,24880.9811
1286,4,Complete,261,1638,5,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
1287,4,Complete,251,1582,5,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,836.955,66.9564,20.9239,924.8353
1288,4,Complete,253,1510,5,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,143.0415,11.4433,3.576,158.0608
1289,4,Complete,252,1526,2,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,28199.325,2255.946,704.9831,31160.2541
1290,4,Complete,256,1644,1,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,3713.325,297.066,92.8331,4103.2241
1291,4,Complete,259,1680,4,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,19952.625,1596.21,498.8156,22047.6506
1292,4,Complete,260,1584,5,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,6540.66,523.2528,163.5165,7227.4293
1293,4,Complete,258,1620,5,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,5711.475,456.918,142.7869,6311.1799
1294,4,Complete,254,1666,5,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,279.783,22.3826,6.9946,309.1602
1295,4,Complete,257,1592,2,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,97.965,7.8372,2.4491,108.2513
1296,4,Complete,261,1618,4,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,114.471,9.1577,2.8618,126.4905
1297,4,Complete,251,1612,4,2013-11-29 00:00:00.000,2013-12-08 00:00:00.000,132.6465,10.6117,3.3162,146.5744
1298,4,Complete,253,1586,5,2013-11-29 00:00:00.000,2013-12-08 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
1299,4,Complete,255,1500,1,2013-11-29 00:00:00.000,2013-12-08 00:00:00.000,418.95,33.516,10.4738,462.9398
1300,4,Complete,252,1656,4,2013-11-29 00:00:00.000,2013-12-08 00:00:00.000,396.9945,31.7596,9.9249,438.679
1301,4,Complete,259,1572,1,2013-11-29 00:00:00.000,2013-12-08 00:00:00.000,461.79,36.9432,11.5448,510.278
1302,4,Complete,260,1562,4,2013-11-29 00:00:00.000,2013-12-08 00:00:00.000,234.6435,18.7715,5.8661,259.2811
1303,4,Complete,258,1662,2,2013-11-29 00:00:00.000,2013-12-08 00:00:00.000,37.0755,2.966,0.9269,40.9684
1304,4,Rejected,250,1682,4,2013-11-29 00:00:00.000,2013-12-08 00:00:00.000,21558.075,1724.646,538.9519,23821.6729
1305,6,Complete,257,1686,4,2013-11-29 00:00:00.000,2013-12-08 00:00:00.000,1913.31,153.0648,47.8328,2114.2076
1306,4,Complete,261,1684,5,2013-11-29 00:00:00.000,2013-12-08 00:00:00.000,86220.75,6897.66,2155.5188,95273.9288
1307,4,Complete,251,1534,5,2013-11-29 00:00:00.000,2013-12-08 00:00:00.000,839.79,67.1832,20.9948,927.968
1308,4,Complete,253,1614,5,2013-11-29 00:00:00.000,2013-12-08 00:00:00.000,694.953,55.5962,17.3738,767.923
1309,4,Complete,255,1588,5,2013-11-29 00:00:00.000,2013-12-08 00:00:00.000,40471.2,3237.696,1011.78,44720.676
1310,4,Complete,256,1622,5,2013-11-29 00:00:00.000,2013-12-08 00:00:00.000,427.455,34.1964,10.6864,472.3378
1311,4,Complete,259,1632,4,2013-11-29 00:00:00.000,2013-12-08 00:00:00.000,23671.725,1893.738,591.7931,26157.2561
1312,4,Complete,260,1608,5,2013-11-29 00:00:00.000,2013-12-08 00:00:00.000,5948.25,475.86,148.7063,6572.8163
1313,4,Complete,258,1576,5,2013-12-02 00:00:00.000,2013-12-11 00:00:00.000,91117.95,7289.436,2277.9488,100685.3348
1314,5,Complete,254,1590,1,2013-12-02 00:00:00.000,2013-12-11 00:00:00.000,525,42,13.125,580.125
1315,4,Complete,257,1514,5,2013-12-02 00:00:00.000,2013-12-11 00:00:00.000,2003.6835,160.2947,50.0921,2214.0703
1316,4,Complete,261,1498,4,2013-12-02 00:00:00.000,2013-12-11 00:00:00.000,26455.275,2116.422,661.3819,29233.0789
1317,4,Complete,251,1674,2,2013-12-02 00:00:00.000,2013-12-11 00:00:00.000,944.37,75.5496,23.6093,1043.5289
1318,4,Complete,253,1652,4,2013-12-02 00:00:00.000,2013-12-11 00:00:00.000,51588.075,4127.046,1289.7019,57004.8229
1319,4,Complete,255,1578,3,2013-12-02 00:00:00.000,2013-12-11 00:00:00.000,62843.55,5027.484,1571.0888,69442.1228
1320,4,Complete,256,1538,5,2013-12-02 00:00:00.000,2013-12-11 00:00:00.000,37843.575,3027.486,946.0894,41817.1504
1321,4,Complete,259,1556,4,2013-12-03 00:00:00.000,2013-12-12 00:00:00.000,25531.275,2042.502,638.2819,28212.0589
1322,4,Complete,250,1554,5,2013-12-03 00:00:00.000,2013-12-12 00:00:00.000,272.7585,21.8207,6.819,301.3982
